video_id,counts,show_cnt,show_user_num,play_cnt,play_user_num,play_duration,complete_play_cnt,complete_play_user_num,valid_play_cnt,valid_play_user_num,long_time_play_cnt,long_time_play_user_num,short_time_play_cnt,short_time_play_user_num,play_progress,comment_stay_duration,like_cnt,like_user_num,click_like_cnt,double_click_cnt,cancel_like_cnt,cancel_like_user_num,comment_cnt,comment_user_num,direct_comment_cnt,reply_comment_cnt,delete_comment_cnt,delete_comment_user_num,comment_like_cnt,comment_like_user_num,follow_cnt,follow_user_num,cancel_follow_cnt,cancel_follow_user_num,share_cnt,share_user_num,download_cnt,download_user_num,report_cnt,report_user_num,reduce_similar_cnt,reduce_similar_user_num,collect_cnt,collect_user_num,cancel_collect_cnt,cancel_collect_user_num,direct_comment_user_num,reply_comment_user_num,share_all_cnt,share_all_user_num,outsite_share_all_cnt
1,168,332677.6369047619,316604.79761904763,322434.4166666667,296708.75595238095,6386771369.958333,114746.125,113730.14285714286,225451.6547619048,221421.7023809524,199224.8095238096,196961.6309523809,73393.85119047618,67136.46428571429,0.3854374555746065,197542354.2083333,17396.166666666668,17290.04761904762,7188.601190476191,10136.738095238095,592.7916666666666,558.0357142857143,2318.1309523809523,2071.4880952380954,1367.7083333333333,950.422619047619,54.892857142857146,49.40476190476191,3069.9464285714284,1860.0238095238096,382.0952380952381,380.7142857142857,28.05952380952381,27.97023809523809,652.4285714285714,624.6964285714286,187.48809523809524,183.6547619047619,0.0119047619047619,0.0119047619047619,158.83928571428572,152.1845238095238,820.2797619047619,805.8690476190476,270.3452380952381,264.23214285714283,1344.321428571429,834.9345238095239,873.0059523809524,797.2142857142857,352.8928571428572
6,165,90346.03636363636,86546.32121212121,58327.472727272725,54335.93333333333,820940001.6545454,27580.47272727273,27143.56363636364,37252.48484848485,36547.030303030304,27489.3393939394,27074.58787878788,9126.030303030304,8453.727272727272,0.1641179002689257,176211285.61212122,2096.6484848484847,2087.2,737.9636363636364,1356.9030303030304,90.63030303030304,87.86060606060606,320.43030303030304,284.05454545454546,207.05454545454543,113.37575757575758,20.866666666666667,17.842424242424244,1389.3030303030305,565.8787878787879,13.854545454545455,13.727272727272728,1.3333333333333333,1.3212121212121213,123.6060606060606,118.32121212121211,37.43030303030303,37.266666666666666,0.0242424242424242,0.0242424242424242,47.70909090909091,45.94545454545455,108.06666666666666,106.07878787878788,54.00606060606061,53.16363636363637,202.03030303030303,95.3939393939394,163.96969696969697,150.7030303030303,70.08484848484848
7,174,317147.1666666667,303585.275862069,325235.4885057471,293213.3218390805,10753836581.068966,23158.091954022988,22518.316091954024,197027.22413793104,189209.1091954023,149313.7643678161,144789.48850574714,91573.02298850576,83741.16666666667,0.2124399539966976,384188747.2413793,5548.683908045977,5433.189655172414,2417.316091954023,3098.32183908046,623.3505747126437,547.7183908045977,296.6264367816092,257.2586206896552,180.51724137931035,116.10919540229884,22.28735632183908,18.517241379310345,2121.902298850575,936.1896551724138,272.8850574712644,271.3333333333333,13.919540229885058,13.10344827586207,102.47126436781608,95.2183908045977,28.310344827586206,27.41379310344828,0.132183908045977,0.1034482758620689,289.42528735632186,271.08620689655174,613.6494252873563,567.0574712643678,239.8563218390805,212.1379310344828,174.39655172413794,92.76436781609196,146.54022988505747,128.83333333333334,55.68390804597701
9,132,297110.9772727273,279929.05303030304,300366.36363636365,269732.9166666667,17596604162.89394,78012.78787878787,77161.52272727272,172864.20454545456,166895.3106060606,151775.63636363635,147683.59848484848,73821.26515151515,67058.82575757576,0.2367446512864334,136621248.28030303,6180.212121212121,6083.189393939394,2471.833333333333,3681.636363636364,564.0227272727273,508.25,59.63636363636363,54.17424242424242,45.07575757575758,14.56060606060606,2.340909090909091,1.9848484848484849,441.50757575757575,283.68939393939394,727.939393939394,727.2727272727273,38.56060606060606,38.34848484848485,30.477272727272727,27.803030303030305,14.083333333333334,13.484848484848484,0.1287878787878787,0.1136363636363636,135.2348484848485,130.67424242424244,572.5833333333334,553.5681818181819,187.0075757575757,176.36363636363637,42.65151515151515,12.772727272727272,55.583333333333336,46.61363636363637,27.5
13,186,160788.09139784946,132368.63440860214,74230.98387096774,67326.87634408602,639829497.5645162,8215.548387096775,7960.913978494624,29779.91935483871,28762.048387096773,9053.521505376344,8801.720430107527,29997.83870967742,27896.43010752688,0.1377102889446749,64838087.93010753,4747.736559139785,4728.736559139785,1400.02688172043,3337.483870967742,137.1290322580645,131.69354838709677,235.0752688172043,211.5215053763441,148.2741935483871,86.8010752688172,12.591397849462366,10.602150537634408,896.0215053763441,547.2150537634409,115.68817204301077,114.03763440860214,24.688172043010752,24.56451612903226,56.29032258064516,52.33870967741935,27.650537634408604,27.397849462365592,1.5376344086021505,1.381720430107527,45.67204301075269,45.08602150537634,233.6451612903226,230.15591397849465,64.97849462365592,63.693548387096776,142.93010752688173,78.09139784946237,83.34946236559139,74.63440860215054,33.204301075268816
15,186,280340.79032258067,273545.55376344087,291457.3870967742,272676.6666666667,2974987064.790323,194742.4086021505,191540.79569892472,194327.16129032252,191245.7634408602,194327.1075268817,191245.72043010755,61599.521505376346,57540.62903225807,0.5114083915287214,340334071.9354839,2312.7258064516127,2298.559139784946,973.5698924731184,1335.3978494623657,176.33870967741936,169.3763440860215,907.489247311828,752.8870967741935,577.4032258064516,330.0860215053763,76.84408602150538,64.89784946236558,1862.6505376344087,910.8225806451612,52.82258064516129,51.74731182795699,3.435483870967742,3.3548387096774195,237.0,222.8870967741936,58.596774193548384,58.16666666666666,3.338709677419355,3.075268817204301,211.9731182795699,206.25806451612905,223.73655913978496,220.2311827956989,91.4516129032258,89.6236559139785,559.4354838709677,220.70430107526883,299.2258064516129,272.83870967741933,120.72043010752688
17,167,336180.125748503,318743.2215568862,347199.4131736527,310807.8622754491,13763592912.05988,29448.508982035928,28043.778443113773,241233.6766467066,229862.7125748503,196418.35928143712,189857.04790419163,80713.03592814371,74201.80239520958,0.2353035644293764,587712229.8023952,5287.760479041916,5194.179640718563,2314.940119760479,2920.053892215569,603.0718562874251,541.9281437125749,204.23952095808383,187.5089820359281,158.0,46.23952095808383,10.251497005988025,8.95808383233533,3248.089820359281,1336.2574850299402,196.73652694610777,194.92814371257484,16.64071856287425,15.616766467065869,44.77245508982036,41.41916167664671,13.383233532934131,12.48502994011976,0.2215568862275449,0.155688622754491,523.5928143712575,497.21556886227546,829.6047904191616,802.9281437125749,572.0838323353294,556.3652694610779,152.76047904191617,38.622754491017965,68.74850299401197,59.538922155688624,21.22754491017964
26,137,284429.71532846714,271262.8321167883,286428.62773722626,270139.48175182485,4387142495.043796,180848.4817518248,176920.35766423357,195932.18248175184,191597.9708029197,180281.86861313868,176468.15328467154,56868.7299270073,53131.63503649635,0.269751576075903,234615742.6058394,1555.85401459854,1537.2700729927008,962.102189781022,591.7664233576643,93.15328467153284,80.68613138686132,218.45985401459853,206.5912408759124,193.8321167883212,24.62773722627737,8.364963503649635,7.759124087591241,305.97080291970804,163.32846715328466,96.07299270072993,92.22627737226276,1.437956204379562,1.3941605839416058,30.693430656934307,26.8978102189781,15.97080291970803,15.642335766423358,0.0145985401459854,0.0145985401459854,48.37226277372263,42.65693430656934,227.78832116788325,221.75912408759123,51.941605839416056,49.01459854014598,188.1897810218978,21.32846715328467,55.28467153284672,46.58394160583941,38.35036496350365
28,130,196419.4923076923,175952.23076923078,199510.73846153845,181864.63846153847,3588792749.223077,135133.83846153846,128356.43076923076,144287.88461538462,136797.79230769232,134825.44615384616,128137.7076923077,33303.592307692306,30170.407692307694,0.2591430702940799,124384959.8076923,536.223076923077,528.2461538461539,273.87692307692305,261.65384615384613,62.97692307692308,57.12307692307692,150.23076923076923,139.1769230769231,127.13846153846154,23.09230769230769,4.907692307692308,4.592307692307692,251.3846153846154,138.5,42.67692307692308,41.46153846153846,0.8076923076923077,0.7923076923076923,9.507692307692308,8.0,6.1,5.684615384615385,0.0307692307692307,0.0307692307692307,30.65384615384616,24.43846153846154,144.43846153846152,141.76153846153846,52.06923076923077,50.38461538461539,123.47692307692309,18.79230769230769,17.29230769230769,14.738461538461538,11.815384615384616
30,162,228724.02469135803,214999.4938271605,184272.77777777772,167893.71604938273,7932274047.716049,50473.246913580246,50037.37654320987,104441.01851851853,101218.77160493829,85056.59876543209,83193.00617283951,44627.351851851854,40852.68518518518,0.1964960587566475,82387055.6111111,1905.5,1864.9382716049383,771.2962962962963,1128.4135802469136,274.0679012345679,246.48765432098764,175.2469135802469,160.8641975308642,104.6358024691358,70.61111111111111,6.592592592592593,6.030864197530864,508.44444444444446,286.9074074074074,108.98148148148148,108.75925925925924,11.944444444444445,11.858024691358024,55.58641975308642,53.19135802469136,8.432098765432098,8.141975308641975,0.0123456790123456,0.0123456790123456,161.60493827160494,153.37654320987653,192.4691358024692,181.19135802469137,87.25925925925925,79.70987654320987,102.08024691358024,64.76543209876543,73.03703703703704,65.43827160493827,18.20987654320988
